7.432024169184290319e-01,4.687500000000000000e-01,4.869109947643978087e-01,1.666666666666666852e-01,5.555555555555558023e-02
9.795233299765022661e-01,1.875000000000000000e-01,8.476439790575914790e-01,8.913043478260869179e-01,7.407407407407406996e-01
6.216851292379994565e-01,5.312500000000000000e-01,9.994764397905756548e-01,2.753623188405797118e-01,3.148148148148146586e-01
2.104733131923464673e-01,2.343750000000000000e-02,5.335078534031413300e-01,4.275362318840579823e-01,6.666666666666667407e-01
8.136958710976838205e-01,5.625000000000000000e-01,2.759162303664921545e-01,8.188405797101447892e-01,0.000000000000000000e+00
2.524337025847600002e-01,6.250000000000000000e-02,7.921465968586386408e-01,3.623188405797100886e-02,2.592592592592593004e-01
2.547834843907351710e-01,5.312500000000000000e-01,3.581151832460732765e-01,2.318840579710144678e-01,5.555555555555555802e-01
1.383014434373950885e-01,7.968750000000000000e-01,3.089005235602093613e-01,1.847826086956521618e-01,6.111111111111109384e-01
4.686136287344747076e-01,8.437500000000000000e-01,4.329842931937172290e-01,7.826086956521738358e-01,1.851851851851853414e-01
4.034911043974488964e-01,9.234374999999999112e-01,3.544502617801046362e-01,3.405797101449274944e-01,2.222222222222220989e-01
3.679086941926820731e-01,3.750000000000000000e-01,7.157068062827224297e-01,1.956521739130434590e-01,1.296296296296295392e-01
7.237327962403492521e-01,3.750000000000000000e-01,6.424083769633506247e-01,7.231884057971016411e-02,6.851851851851853414e-01
8.751258811681772443e-01,4.062500000000000000e-01,4.869109947643978087e-01,2.391304347826087029e-01,2.222222222222220989e-01
3.235985229942933694e-01,9.375000000000000000e-02,1.931937172774869094e-01,3.623188405797117539e-03,8.148148148148146586e-01
3.571668345082242291e-01,3.328125000000000111e-01,6.424083769633506247e-01,9.420289855072466745e-02,3.148148148148146586e-01
1.775763679086941882e-01,5.624999999999999445e-02,3.151832460732983954e-01,4.565217391304348116e-01,6.111111111111109384e-01
4.400805639476335629e-01,9.375000000000000000e-02,3.596858638743455350e-01,2.028985507246376940e-01,7.592592592592593004e-01
7.270896273917422103e-01,2.187500000000000000e-01,9.041884816753925636e-01,5.766304347826086696e-01,6.481481481481481399e-01
4.813695871097683487e-01,4.140625000000000555e-02,3.806282722513089078e-01,3.768115942028985588e-01,2.037037037037039422e-01
1.624706277274253208e-01,6.250000000000005551e-03,4.361256544502617460e-01,2.173913043478262197e-02,7.962962962962965019e-01
4.028197381671701494e-01,5.312500000000000000e-01,9.109947643979060539e-02,2.028985507246376940e-01,8.333333333333332593e-01
7.653575025176231894e-02,3.750000000000000000e-01,6.445026178010471174e-01,5.611884057971013862e-01,6.481481481481481399e-01
6.475327291037262789e-01,2.343750000000000000e-01,2.193717277486910699e-01,1.304347826086956763e-01,7.407407407407406996e-01
8.731117824773415581e-01,9.375000000000000000e-02,6.544502617801045696e-02,1.811594202898550998e-01,1.666666666666667407e-01
2.500839207787848295e-01,1.000000000000000000e+00,2.471204188481674890e-01,8.550724637681159646e-01,5.000000000000002220e-01
5.568982880161128524e-01,3.750000000000000000e-01,2.759162303664921545e-01,2.391304347826087029e-01,7.222222222222220989e-01
2.648539778449143789e-01,3.187500000000000333e-01,3.544502617801046362e-01,2.173913043478262197e-02,9.074074074074076623e-01
5.166163141993957986e-01,1.406250000000000000e-01,2.759162303664921545e-01,5.724637681159420177e-01,6.481481481481481399e-01
1.574353810003357168e-01,5.937500000000000000e-01,8.984293193717275416e-01,5.362318840579709534e-01,6.851851851851853414e-01
3.128566633098355809e-01,1.062500000000000111e-01,6.952879581151830690e-01,9.420289855072466745e-02,6.666666666666667407e-01
1.658274588788183901e-01,9.062500000000000000e-01,1.937172774869109215e-01,8.188405797101447892e-01,7.777777777777779011e-01
8.892245720040283796e-01,9.921875000000000000e-01,3.853403141361255724e-01,6.739130434782608647e-01,1.296296296296295392e-01
3.534743202416918417e-01,2.187500000000000000e-01,2.759162303664921545e-01,2.391304347826087029e-01,7.592592592592593004e-01
6.948640483383686228e-02,1.250000000000000000e-01,3.151832460732983954e-01,3.923188405797101153e-02,8.333333333333332593e-01
1.000335683115139429e-01,2.812500000000000000e-01,2.759162303664921545e-01,5.072463768115942351e-01,5.740740740740741810e-01
4.162470627727426487e-01,4.289062500000000444e-01,7.696335078534027874e-02,3.623188405797100886e-01,9.074074074074076623e-01
4.632426988922457300e-01,1.000000000000000000e+00,1.753926701570680535e-01,4.565217391304348116e-01,9.259259259259258190e-01
4.337025847599866313e-01,6.250000000000000000e-02,7.958115183246072810e-02,3.623188405797100886e-02,3.333333333333332593e-01
1.423296408190668494e-01,4.062500000000000000e-01,2.497382198952878829e-01,4.202898550724637472e-01,5.000000000000002220e-01
8.261161463578383657e-01,3.125000000000000000e-02,3.089005235602093613e-01,1.811594202898550998e-01,7.407407407407418098e-02
3.977844914400806009e-01,1.000000000000000000e+00,1.937172774869109215e-01,5.869565217391303769e-01,4.259259259259258190e-01
5.226586102719033011e-01,1.875000000000000000e-01,1.424083769633507357e-01,3.115942028985506651e-01,8.148148148148146586e-01
1.409869083585095773e-01,5.031250000000000444e-01,2.445026178010470952e-01,6.739130434782608647e-01,1.666666666666667407e-01
6.861362873447465205e-01,6.250000000000000000e-02,2.471204188481674890e-01,2.028985507246376940e-01,8.148148148148146586e-01
6.972138301443437935e-01,1.250000000000000000e-01,3.806282722513089078e-01,1.304347826086957318e-02,2.222222222222220989e-01
6.673380328969453767e-01,2.062499999999999889e-01,6.952879581151830690e-01,4.202898550724637472e-01,2.962962962962965019e-01
2.547834843907351710e-01,2.359375000000000222e-01,1.424083769633507357e-01,2.768115942028985255e-01,6.296296296296295392e-01
4.078549848942599199e-01,3.125000000000000000e-02,1.832460732984292351e-02,8.913043478260869179e-01,3.703703703703697947e-02
5.266868076535751175e-01,3.437500000000000000e-01,1.973821989528795617e-01,1.739130434782608647e-01,8.333333333333332593e-01
3.860355824102048028e-01,2.187500000000000000e-01,2.193717277486910699e-01,1.811594202898550998e-01,3.518518518518518601e-01
8.392077878482728792e-03,2.812500000000000000e-01,7.958115183246072810e-02,7.826086956521738358e-01,5.555555555555555802e-01
5.713326619671030837e-01,2.328125000000000333e-01,3.277486910994764635e-01,2.246376811594202882e-01,7.962962962962965019e-01
6.428331654917758264e-01,9.453125000000001110e-02,6.445026178010471174e-01,1.594202898550724501e-01,5.925925925925927817e-01
3.722725746894932075e-01,2.046875000000000222e-01,1.424083769633507357e-01,1.666666666666666852e-01,1.851851851851853414e-01
5.773749580396106418e-02,4.375000000000000000e-01,6.492146596858638929e-02,4.057971014492753881e-01,5.555555555555555802e-01
9.254783484390736170e-01,2.812500000000000000e-01,5.335078534031413300e-01,2.753623188405797118e-01,8.518518518518518601e-01
6.985565626049010657e-01,4.375000000000000000e-01,3.853403141361255724e-01,4.492753623188405765e-01,3.888888888888890616e-01
8.986236992279290625e-01,4.062500000000000000e-01,1.937172774869109215e-01,1.666666666666666852e-01,4.629629629629630205e-01
7.193689157435381176e-01,0.000000000000000000e+00,2.445026178010470952e-01,4.275362318840579823e-01,6.481481481481481399e-01
1.104397448808325244e-01,1.000000000000000000e+00,1.937172774869109215e-01,8.913043478260869179e-01,5.185185185185183787e-01
1.644847264182611735e-01,3.960937500000000222e-01,3.853403141361255724e-01,4.565217391304348116e-01,7.962962962962965019e-01
6.958710976837865214e-01,9.375000000000000000e-02,2.759162303664921545e-01,1.304347826086956763e-01,6.666666666666667407e-01
9.070157771064117913e-01,2.812500000000000000e-01,8.984293193717275416e-01,4.275362318840579823e-01,3.888888888888890616e-01
5.454850621013762613e-01,4.687500000000000000e-01,9.827225130890050453e-01,2.536231884057971175e-01,9.814814814814816213e-01
4.538435716683451582e-01,6.250000000000000000e-02,2.753926701570680313e-01,2.753623188405797118e-01,0.000000000000000000e+00
4.612286002014099329e-01,5.312500000000000000e-01,7.958115183246072810e-02,4.130434782608695121e-01,9.259259259259278174e-02
3.709298422289359354e-01,9.375000000000000000e-02,6.397905759162303418e-01,3.333333333333333703e-01,4.259259259259258190e-01
4.605572339711312968e-01,2.187500000000000000e-01,4.853403141361255502e-01,5.797101449275360308e-02,5.185185185185183787e-01
5.814031554212824027e-01,2.187500000000000000e-01,3.151832460732983954e-01,5.797101449275360308e-02,1.666666666666667407e-01
8.999664316884863347e-01,7.031250000000000000e-02,4.329842931937172290e-01,2.173913043478262197e-02,1.296296296296295392e-01
5.810674723061430846e-01,2.078125000000000111e-01,2.759162303664921545e-01,4.202898550724637472e-01,2.407407407407406996e-01
2.927156764014769985e-01,3.125000000000000000e-02,1.937172774869109215e-01,2.826086956521738913e-01,6.111111111111109384e-01
3.954347096341054857e-01,1.875000000000000000e-01,6.649214659685864781e-02,3.840579710144927938e-01,6.851851851851853414e-01
7.908694192682108604e-01,1.726562500000000111e-01,3.596858638743455350e-01,8.333333333333331483e-02,1.296296296296295392e-01
6.445115810674724166e-01,3.578125000000000333e-01,6.952879581151830690e-01,4.492753623188405765e-02,5.185185185185183787e-01
8.445787176905001914e-01,3.750000000000000000e-01,3.151832460732983954e-01,3.695652173913043237e-01,7.407407407407418098e-02
5.891238670694864954e-01,9.375000000000000000e-02,6.445026178010471174e-01,3.623188405797100886e-02,7.037037037037039422e-01
2.047667002349781717e-01,1.000000000000000000e+00,2.759162303664921545e-01,4.347826086956521618e-02,3.518518518518518601e-01
4.209466263846928791e-01,1.250000000000000000e-01,7.958115183246072810e-02,5.942028985507246119e-01,2.777777777777779011e-01
5.830815709969789928e-01,4.687500000000000000e-01,6.544502617801045696e-02,4.202898550724637472e-01,7.407407407407406996e-01
3.914065122524337803e-01,2.515625000000000222e-01,2.497382198952878829e-01,2.753623188405797118e-01,7.222222222222220989e-01
9.164149043303122522e-01,3.624999999999999889e-01,1.680628272251308841e-01,5.797101449275360308e-02,3.333333333333332593e-01
3.622020812353138886e-01,1.000000000000000000e+00,3.151832460732983954e-01,4.782608695652174058e-01,9.074074074074076623e-01
7.479019805303794843e-01,6.562500000000000000e-01,1.675392670157067609e-01,1.000000000000000000e+00,8.148148148148146586e-01
9.711312520980195373e-01,2.187500000000000000e-01,6.424083769633506247e-01,7.246376811594201772e-02,5.925925925925927817e-01
5.028533064786842033e-01,3.281250000000000000e-01,2.445026178010470952e-01,3.615942028985507095e-01,4.074074074074076623e-01
3.635448136958711607e-01,2.187500000000000000e-01,2.497382198952878829e-01,5.289855072463768293e-01,7.407407407407406996e-01
5.491775763679087596e-01,7.531250000000000444e-01,5.937172774869108327e-01,3.331304347826087309e-01,7.407407407407418098e-02
4.904330312185298246e-01,2.312500000000000111e-01,5.937172774869108327e-01,2.173913043478262197e-02,3.333333333333332593e-01
4.296743873783149259e-01,2.187500000000000000e-01,6.141361256544501934e-01,4.086956521739132375e-02,1.111111111111109384e-01
6.092648539778449113e-01,3.125000000000000000e-01,3.853403141361255724e-01,2.753623188405797118e-01,9.814814814814816213e-01
7.314535078885533448e-01,2.343750000000000000e-01,3.853403141361255724e-01,2.753623188405797118e-01,1.111111111111109384e-01
1.594494796911715695e-01,5.312500000000000000e-01,3.083769633507852381e-01,6.268115942028985588e-01,6.296296296296295392e-01
9.110439744880833857e-01,6.203125000000000444e-01,6.424083769633506247e-01,3.726231884057971122e-01,1.851851851851860076e-02
6.283987915407855951e-01,5.312500000000000000e-01,2.497382198952878829e-01,7.318840579710144123e-01,5.185185185185183787e-01
5.944947969117153619e-01,4.062500000000000000e-01,9.486910994764395921e-01,1.376811594202898559e-01,3.888888888888890616e-01
7.139979859013092511e-01,9.062500000000000000e-01,7.712041884816752679e-01,8.913043478260869179e-01,1.296296296296295392e-01
9.885867740852636310e-01,7.187500000000000000e-01,6.649214659685863671e-01,4.057971014492753881e-01,7.222222222222220989e-01
3.920778784827123054e-01,3.437500000000000000e-01,6.544502617801045696e-02,5.652173913043477826e-01,7.222222222222220989e-01
5.172876804296744346e-01,6.250000000000000000e-02,5.863874345549735523e-02,9.420289855072466745e-02,9.444444444444444198e-01
2.896945283652232472e-01,5.312500000000000000e-01,7.712041884816752679e-01,5.434782608695651884e-01,3.148148148148146586e-01
7.086270560590803846e-01,4.062500000000000000e-01,9.827225130890050453e-01,3.115942028985506651e-01,4.074074074074076623e-01
2.742531050688150618e-01,1.000000000000000000e+00,1.680628272251308841e-01,5.869565217391303769e-01,1.111111111111109384e-01
5.783820073850285404e-01,2.531249999999999889e-01,4.361256544502617460e-01,8.695652173913043237e-02,9.074074074074076623e-01
9.573682443773079420e-01,4.687500000000000000e-01,5.429319371727747701e-01,9.420289855072466745e-02,3.148148148148146586e-01
2.651896609600537524e-01,2.250000000000000333e-01,5.376963350785338713e-01,5.045652173913043326e-01,5.185185185185183787e-01
4.061765693185633297e-01,2.187500000000000000e-01,5.937172774869108327e-01,3.286231884057970731e-01,6.111111111111109384e-01
7.613293051359517616e-01,1.851562500000000222e-01,5.937172774869108327e-01,1.304347826086956763e-01,7.777777777777779011e-01
4.689493118496140256e-01,1.312500000000000056e-01,7.958115183246072810e-02,1.594202898550724501e-01,5.925925925925927817e-01
6.730446458543135613e-01,6.875000000000000000e-01,5.937172774869108327e-01,2.391304347826087029e-01,6.296296296296295392e-01
2.591473648875461389e-01,8.125000000000001665e-02,2.565445026178009291e-02,5.326086956521739468e-01,6.851851851851853414e-01
3.457536085934877490e-01,9.375000000000000000e-02,1.832460732984292351e-02,3.478260869565217295e-01,9.259259259259278174e-02
9.110439744880833857e-01,4.687500000000000000e-01,7.958115183246072810e-02,3.859420289855072239e-01,6.481481481481481399e-01
7.166834508224237954e-01,2.812500000000000000e-01,2.497382198952878829e-01,9.420289855072466745e-02,4.629629629629630205e-01
5.115810674723062501e-01,7.812500000000000000e-01,6.424083769633506247e-01,5.869565217391303769e-01,1.851851851851860076e-02
6.831151393084928802e-01,2.187500000000000000e-01,6.141361256544501934e-01,2.075144927536232142e-01,6.296296296296295392e-01
3.749580396106076408e-01,2.812500000000000000e-01,6.544502617801045696e-02,2.753623188405797118e-01,9.074074074074076623e-01
5.646189996643169451e-01,9.062500000000000000e-01,2.445026178010470952e-01,7.101449275362318181e-01,4.629629629629630205e-01
6.414904330312185543e-01,9.375000000000000000e-02,1.973821989528795617e-01,1.811594202898550998e-01,1.296296296296295392e-01
2.403491104397449396e-01,1.562500000000000000e-01,2.759162303664921545e-01,8.913043478260869179e-01,2.037037037037039422e-01
1.017119838872104776e-01,8.281250000000000000e-01,8.984293193717275416e-01,9.210144927536232373e-01,9.074074074074076623e-01
3.279624034911044483e-01,3.750000000000000000e-01,6.544502617801045696e-02,1.579710144927536364e-01,8.703703703703704608e-01
8.506210137630076940e-01,6.250000000000000000e-02,4.361256544502617460e-01,2.101449275362318736e-01,4.074074074074076623e-01
6.465256797583083248e-01,7.562499999999999778e-01,3.848167539267015602e-01,2.985507246376811752e-01,7.777777777777779011e-01
2.161799261497147073e-01,2.812500000000000000e-01,1.680628272251308841e-01,9.420289855072466745e-02,8.148148148148146586e-01
1.245384357166834932e-01,8.437500000000000000e-01,7.921465968586386408e-01,1.739130434782608647e-01,2.777777777777779011e-01
6.374622356495469599e-01,4.375000000000000000e-01,3.853403141361255724e-01,2.608695652173912971e-01,6.851851851851853414e-01
3.729439409197717326e-01,1.875000000000000000e-01,2.471204188481674890e-01,4.202898550724637472e-01,8.888888888888890616e-01
7.096341054044981167e-01,3.437500000000000000e-01,3.596858638743455350e-01,4.202898550724637472e-01,3.703703703703704608e-01
4.843907351460221000e-01,4.687500000000000000e-02,4.031413612565443172e-02,3.043478260869567076e-02,7.222222222222220989e-01
1.866398120174555531e-01,9.375000000000000000e-02,4.853403141361255502e-01,9.347826086956521063e-01,1.666666666666667407e-01
8.006042296072508613e-01,1.031249999999999944e-01,1.424083769633507357e-01,2.443478260869565433e-01,9.814814814814816213e-01
7.220543806646526619e-01,5.312500000000000000e-01,3.151832460732983954e-01,2.971014492753623060e-01,1.111111111111109384e-01
9.597180261832831683e-01,2.281250000000000222e-01,2.759162303664921545e-01,1.449275362318841465e-02,5.555555555555558023e-02
5.478348439073514875e-01,2.812500000000000000e-01,1.680628272251308841e-01,2.028985507246376940e-01,4.074074074074076623e-01
2.406847935548842021e-01,3.281250000000000000e-01,5.376963350785338713e-01,1.423478260869565082e-01,1.296296296296295392e-01
5.320577374958039840e-01,7.500000000000001110e-02,6.947643979057590569e-01,1.666666666666666852e-01,1.111111111111109384e-01
3.262839879154078582e-01,1.953125000000000000e-01,2.722513089005235143e-02,4.637681159420289356e-01,7.592592592592593004e-01
4.451158106747231114e-01,6.250000000000000000e-02,1.973821989528795617e-01,3.608695652173913304e-01,5.925925925925927817e-01
3.242698892245720610e-01,3.437500000000000000e-01,4.853403141361255502e-01,4.565217391304348116e-01,9.629629629629630205e-01
7.774420946626385831e-01,6.875000000000000000e-01,5.937172774869108327e-01,1.956521739130434590e-01,2.777777777777779011e-01
5.424639140651226210e-01,2.187500000000000000e-01,8.984293193717275416e-01,1.666666666666666852e-01,3.703703703703697947e-02
3.548170527022491139e-01,5.312500000000000000e-01,3.853403141361255724e-01,2.753623188405797118e-01,7.777777777777779011e-01
2.843235985229942697e-01,3.437500000000000000e-01,1.973821989528795617e-01,1.159420289855072617e-01,5.000000000000002220e-01
3.947633434038268496e-01,6.250000000000000000e-02,0.000000000000000000e+00,4.202898550724637472e-01,9.629629629629630205e-01
3.199060087277610376e-01,6.875000000000000000e-01,4.361256544502617460e-01,4.202898550724637472e-01,6.666666666666667407e-01
5.908022826451830856e-02,1.250000000000000000e-01,3.298429319371726232e-02,9.637681159420290466e-01,2.777777777777779011e-01
3.380328969452837118e-01,6.875000000000000000e-01,9.827225130890050453e-01,8.913043478260869179e-01,1.666666666666667407e-01
2.322927156764015288e-01,7.859375000000000666e-01,8.984293193717275416e-01,3.478260869565217295e-01,5.185185185185183787e-01
2.443773078214165895e-01,1.125000000000000167e-01,7.958115183246072810e-02,2.028985507246376940e-01,7.037037037037039422e-01
9.197717354817053215e-02,1.687500000000000111e-01,1.424083769633507357e-01,1.086956521739130266e-01,8.518518518518518601e-01
1.638133601879825374e-01,2.062499999999999889e-01,2.188481675392670578e-01,2.173913043478261087e-01,0.000000000000000000e+00
5.783820073850285404e-01,8.437500000000000000e-01,4.329842931937172290e-01,5.362318840579709534e-01,7.777777777777779011e-01
8.063108425646190458e-01,2.812500000000000000e-01,1.973821989528795617e-01,3.115942028985506651e-01,6.851851851851853414e-01
5.317220543806646660e-01,4.062500000000000000e-01,5.937172774869108327e-01,1.297101449275362417e-01,7.222222222222220989e-01
5.347432024169185283e-01,2.031249999999999722e-02,9.827225130890050453e-01,3.306449275362318696e-01,1.851851851851860076e-02
3.692514266532393452e-01,2.343750000000000000e-01,2.497382198952878829e-01,3.623188405797100886e-02,7.222222222222220989e-01
4.172541121181604917e-01,1.312500000000000056e-01,1.680628272251308841e-01,2.391304347826087029e-01,5.000000000000002220e-01
5.746894931184962640e-01,5.312500000000000000e-01,5.937172774869108327e-01,5.797101449275362528e-01,5.185185185185183787e-01
1.725411211816045287e-01,2.187500000000000000e-01,4.031413612565443172e-02,1.666666666666666852e-01,1.851851851851860076e-02
8.989593823430683805e-01,1.093750000000000000e-01,1.973821989528795617e-01,4.420289855072463414e-01,6.851851851851853414e-01
8.616985565626049670e-01,3.125000000000000000e-02,4.931937172774868428e-01,1.811594202898550998e-01,4.074074074074076623e-01
8.616985565626049670e-01,5.312500000000000000e-01,3.853403141361255724e-01,1.362318840579710422e-01,4.814814814814816213e-01
4.464585431352802725e-01,4.062500000000000000e-01,3.596858638743455350e-01,2.753623188405797118e-01,1.111111111111109384e-01
1.574353810003357168e-01,9.375000000000000000e-02,1.680628272251308841e-01,9.855072463768116409e-02,8.703703703703704608e-01
6.790869419268210638e-01,3.750000000000000000e-01,6.397905759162303418e-01,1.884057971014492794e-01,5.740740740740741810e-01
9.953004363880497696e-01,4.687500000000000000e-01,1.424083769633507357e-01,5.652173913043477826e-01,1.296296296296295392e-01
3.799932863376973002e-01,9.375000000000000000e-02,3.806282722513089078e-01,5.797101449275360308e-02,5.740740740740741810e-01
8.167170191339376828e-01,4.687500000000000000e-01,9.999999999999998890e-01,1.014492753623188470e-01,2.222222222222220989e-01
7.371601208459215293e-01,2.187500000000000000e-01,2.497382198952878829e-01,6.884057971014495569e-02,4.814814814814816213e-01
4.078549848942599199e-01,3.750000000000000000e-01,2.471204188481674890e-01,2.391304347826087029e-01,1.111111111111109384e-01
1.148036253776435478e-01,8.437500000000000000e-01,2.832460732984293239e-01,6.014492753623188470e-01,1.481481481481481399e-01
9.533400469956362921e-02,6.875000000000000000e-01,1.937172774869109215e-01,2.246376811594202882e-01,1.296296296296295392e-01
6.163141993957705900e-01,2.187500000000000000e-01,4.869109947643978087e-01,2.753623188405797118e-01,7.037037037037039422e-01
6.495468277945619651e-01,2.187500000000000000e-01,2.471204188481674890e-01,2.028985507246376940e-01,8.888888888888890616e-01
9.499832158442431118e-02,2.812500000000000000e-01,6.952879581151830690e-01,3.985507246376812640e-02,5.555555555555558023e-02
2.876804296743874501e-01,5.312500000000000000e-01,7.712041884816752679e-01,2.391304347826087029e-01,5.925925925925927817e-01
6.482040953340046929e-01,1.000000000000000000e+00,3.544502617801046362e-01,4.420289855072463414e-01,1.666666666666667407e-01
4.931184961396442579e-01,3.281250000000000000e-01,2.759162303664921545e-01,3.333333333333333703e-01,4.444444444444444198e-01
4.108761329305136711e-01,3.593750000000000000e-01,3.853403141361255724e-01,4.347826086956522174e-01,5.555555555555555802e-01
2.591473648875461389e-01,6.640625000000000000e-02,1.937172774869109215e-01,7.463768115942028825e-01,5.185185185185183787e-01
5.965088956025512701e-01,1.562500000000000000e-01,7.958115183246072810e-02,1.811594202898550998e-01,6.481481481481481399e-01
5.441423296408189891e-01,6.875000000000000000e-01,6.544502617801045696e-02,4.130434782608695121e-01,8.148148148148146586e-01
5.330647868412219381e-01,0.000000000000000000e+00,3.806282722513089078e-01,1.811594202898550998e-01,3.703703703703697947e-02
7.485733467606578984e-01,1.875000000000000000e-01,2.722513089005235143e-02,3.695652173913043237e-01,7.777777777777779011e-01
7.693856998992951723e-01,6.195312499999999778e-01,8.984293193717275416e-01,3.478260869565217295e-01,4.814814814814816213e-01
6.851292379993285664e-01,3.750000000000000000e-01,6.397905759162303418e-01,2.753623188405797118e-01,4.444444444444444198e-01
5.814031554212824027e-01,1.562500000000000000e-01,7.696335078534027874e-02,6.739130434782608647e-01,3.333333333333332593e-01
4.864048338368581192e-01,4.562500000000000444e-01,5.900523560209421925e-01,9.420289855072466745e-02,5.555555555555555802e-01
4.467942262504197015e-01,1.093750000000000000e-01,1.424083769633507357e-01,5.869565217391303769e-01,4.814814814814816213e-01
4.397448808324941338e-01,1.000000000000000000e+00,4.869109947643978087e-01,3.478260869565217295e-01,2.777777777777779011e-01
5.421282309499833030e-01,9.453125000000001110e-02,4.869109947643978087e-01,6.521739130434783815e-02,7.777777777777779011e-01
3.188989593823430835e-01,3.750000000000000000e-01,6.544502617801045696e-02,5.289855072463768293e-01,7.407407407407406996e-01
3.575025176233636026e-01,3.750000000000000555e-02,3.089005235602093613e-01,1.086956521739130266e-01,6.111111111111109384e-01
2.641826116146357983e-01,1.093750000000000000e-01,2.753926701570680313e-01,2.173913043478261087e-01,7.037037037037039422e-01
5.733467606579389919e-01,1.875000000000000000e-01,1.931937172774869094e-01,3.478260869565217295e-01,2.592592592592593004e-01
6.666666666666667407e-01,2.187500000000000000e-01,7.958115183246072810e-02,3.840579710144927938e-01,5.555555555555558023e-02
8.831822759315208771e-01,6.250000000000000000e-02,0.000000000000000000e+00,4.565217391304348116e-01,9.629629629629630205e-01
3.517959046659953626e-01,3.125000000000000000e-02,3.596858638743455350e-01,2.898550724637681264e-01,5.370370370370369795e-01
7.374958039610608473e-01,5.140624999999999778e-01,8.476439790575914790e-01,2.391304347826087029e-01,4.259259259259258190e-01
9.543470963410540797e-01,2.187500000000000000e-01,8.183246073298428014e-01,7.246376811594207323e-03,1.666666666666667407e-01
5.273581738838537536e-01,2.390625000000000111e-01,2.528795811518325110e-01,5.797101449275360308e-02,8.888888888888890616e-01
9.711312520980195373e-01,1.562500000000000000e-01,4.329842931937172290e-01,4.927536231884057649e-01,3.703703703703697947e-02
5.411211816045653489e-01,1.499999999999999944e-01,9.492146596858638263e-01,9.637681159420290466e-01,1.296296296296295392e-01
2.363209130580731787e-01,6.875000000000000000e-01,3.544502617801046362e-01,2.971014492753623060e-01,4.444444444444444198e-01
3.692514266532387346e-03,3.125000000000000000e-01,6.397905759162303418e-01,3.478260869565217295e-01,5.370370370370369795e-01
3.739509902651896867e-01,5.624999999999999445e-02,2.565445026178009291e-02,7.971014492753625280e-02,9.814814814814816213e-01
2.420275260154414187e-01,2.187500000000000000e-01,6.952879581151830690e-01,1.739130434782608647e-01,6.666666666666667407e-01
5.226586102719033011e-01,2.562500000000000333e-01,7.712041884816752679e-01,5.797101449275360308e-02,1.111111111111109384e-01
2.020812353138637385e-01,6.250000000000000000e-02,1.680628272251308841e-01,6.376811594202898004e-01,6.666666666666667407e-01
4.575360859348775455e-01,4.062500000000000000e-01,9.999999999999998890e-01,2.681159420289854767e-01,1.666666666666667407e-01
5.605908022826452952e-02,2.031250000000000000e-01,0.000000000000000000e+00,9.420289855072466745e-02,7.407407407407406996e-01
9.812017455521988563e-01,3.750000000000000000e-01,4.931937172774868428e-01,2.028985507246376940e-01,3.333333333333332593e-01
4.387378314870761797e-01,2.812500000000000000e-01,5.900523560209421925e-01,1.594202898550724501e-01,6.296296296296295392e-01
7.781134608929169971e-01,5.781250000000001665e-02,3.806282722513089078e-01,2.742956521739131626e-02,6.666666666666667407e-01
